CustomerID,Segment,Age,Country,Plan,ContractType,AutoRenew,TenureMonths,MonthlyCharges,Upgrades,Downgrades,IsPromoEligible,LoginsLast30d,SessionsPerUserLastMonth,PeakUsageTimeOfDay,ActiveDaysLastMonth,LastLoginDaysAgo,UsageTrend3m_Hours,AvgMonthlyUsageHours,SupportTicketsPerMonth,NPS,PaymentDelayDays,FailedPayments_12m,TotalSpend,Churn
C04489,SmallBiz,41,USA,Standard,Monthly,1,54.9430265,99.31,1,0,1,21,7.1,Morning,18,6,135.8,153.8992546,1,59,5,0,4401.81,0
C04490,Individual,41,UK,Premium,Annual,0,36.47130533,130.48,1,0,1,11,9.6,Evening,17,24,169,51.40179618,1,-18,1,1,5016.7,0
C04491,Individual,31,UK,Standard,Quarterly,1,19.47787497,94.43,0,0,1,14,7.3,Morning,19,37,3.3,136.2874079,0,21,4,0,1873.25,0
C04492,SmallBiz,54,India,Basic,Annual,1,44.14201024,160.96,1,1,1,23,3.9,Night,17,12,5.3,116.9076371,0,85,3,0,8864.78,0
C04493,Individual,44,India,Standard,Monthly,1,63.03875969,122.27,0,0,0,7,0.5,Night,23,38,173,43.14454817,0,36,2,1,5074.75,0
C04494,SmallBiz,41,UK,Standard,Monthly,1,22.50399958,123.52,0,0,0,27,7,Evening,11,33,87,12.68743498,0,11,0,1,2312.64,0
C04495,SmallBiz,23,UK,Standard,Monthly,1,24.79353375,20.93,2,0,1,18,6.5,Afternoon,21,61,124.1,189.3240976,0,11,1,0,604.02,0
C04496,Individual,43,India,Premium,Quarterly,1,51.86027529,160.92,0,0,1,21,5.7,Afternoon,27,33,25.5,97.08821638,1,-8,4,3,6937.72,0
C04497,Individual,32,USA,Premium,Quarterly,1,46.61286156,33.48,1,0,1,16,0.1,Afternoon,21,34,47.7,169.1169532,1,-5,2,0,1095.61,0
C04498,Individual,46,India,Basic,Quarterly,1,16.39432543,48.09,1,1,0,17,6.9,Night,12,40,130.3,37.52846463,3,59,1,0,1322.49,0
C04499,Individual,53,India,Standard,Quarterly,1,19.6659718,32.44,0,0,0,21,1.2,Evening,17,41,71.8,22.31543014,4,20,2,2,752.67,0
C04500,Individual,27,India,Basic,Monthly,1,11.16239402,168.72,0,0,0,25,0.4,Afternoon,20,9,108.6,44.04965691,1,69,3,1,658.96,1
C04501,Individual,45,India,Standard,Monthly,0,8.116890935,178.03,1,0,0,22,0.3,Afternoon,21,20,36.6,104.2259591,0,-41,4,1,3114.46,0
C04502,Individual,68,Canada,Basic,Annual,1,34.37097404,195.71,1,0,0,21,3.3,Morning,10,33,30.7,122.3511213,0,15,2,1,7742.04,0
C04503,Individual,26,Germany,Standard,Monthly,1,44.30810293,41.46,0,1,0,16,9.2,Night,13,10,38.4,152.3278008,0,-8,1,1,2630.51,0
C04504,Individual,38,USA,Basic,Annual,1,54.14851659,171.52,1,0,0,13,1.3,Evening,14,21,177.4,69.36656176,3,46,3,0,7284.11,0
C04505,Individual,27,USA,Basic,Monthly,1,48.72774101,120.54,2,1,0,25,5.4,Morning,19,17,163.5,49.14579173,1,6,2,2,8829.39,0
C04506,Individual,21,UK,Basic,Monthly,1,48.87053791,181.44,0,2,1,18,8.4,Afternoon,15,34,119.8,180.4295219,5,35,0,0,7966.04,0
C04507,SmallBiz,21,Canada,Premium,Monthly,1,28.46356642,65.55,1,1,0,26,3.4,Night,19,1,127.2,98.24543985,2,88,4,2,1782.23,0
C04508,Individual,23,UK,Basic,Monthly,1,35.00337896,62.68,0,1,0,19,5.2,Afternoon,17,27,40.4,94.45290054,4,36,3,1,2341.26,0
C04509,Individual,43,USA,Basic,Annual,1,46.61691292,163.04,2,0,0,14,9.7,Evening,17,25,185.6,120.2520089,0,-11,3,0,5259.93,0
C04510,Enterprise,57,USA,Standard,Monthly,1,9.326362804,57.07,1,2,0,26,4.8,Evening,16,42,145.1,19.35750558,1,41,2,2,134.63,1
C04511,Individual,33,UK,Standard,Monthly,0,37.84383625,23.76,1,2,0,23,5.8,Afternoon,18,44,125.1,18.93549121,0,44,2,2,729.3,0
C04512,Individual,25,Germany,Standard,Annual,1,28.03446722,93.71,0,0,1,20,5.4,Afternoon,25,14,167.7,61.26139641,2,-49,2,1,1924.28,0
C04513,Individual,45,UK,Basic,Quarterly,1,36.94324587,124.91,0,0,0,19,3.9,Afternoon,27,40,158.8,98.47161828,0,31,3,2,5528.25,0
C04514,Individual,33,Germany,Basic,Annual,1,23.03946938,144.25,0,0,0,24,9.8,Afternoon,18,18,160.6,86.58967373,4,-18,3,1,3355.02,0
C04515,Individual,55,Germany,Basic,Monthly,0,20.27259163,36.85,0,0,0,20,8,Afternoon,21,13,128.3,58.50169308,2,76,1,1,1174.96,0
C04516,Individual,66,India,Basic,Monthly,1,28.82691556,107.76,1,0,0,21,0.3,Evening,18,3,197.2,11.77795197,0,-4,2,1,2457.95,0
C04517,Individual,18,USA,Standard,Monthly,1,9.532489746,73.33,0,0,0,26,6.2,Evening,11,15,129,25.70242526,0,28,1,1,725.06,1
C04518,SmallBiz,36,India,Premium,Monthly,1,16.41890594,95.29,0,0,0,26,2.5,Afternoon,17,29,114.4,160.5715833,1,75,4,0,1583.74,0
C04519,Individual,67,USA,Standard,Monthly,1,18.14594759,28.27,1,0,0,16,8.7,Night,23,21,170.4,18.05631443,2,-27,4,0,736.58,0
C04520,Individual,34,India,Basic,Annual,1,1,150.64,1,1,0,25,0.4,Afternoon,18,11,47.2,84.2036739,1,8,3,0,515.97,1
C04521,SmallBiz,66,Germany,Basic,Annual,1,37.77034891,131.82,0,0,0,26,7.4,Morning,20,58,109.9,41.85902646,1,88,4,0,2137.84,0
C04522,Individual,45,India,Basic,Annual,1,8.898302478,110.85,1,2,0,25,2.2,Afternoon,23,16,175.6,9.945843593,2,-30,3,1,1266.38,0
C04523,SmallBiz,61,Canada,Basic,Monthly,1,1,44.3,0,0,0,34,3.8,Evening,16,11,141.5,48.03432912,1,25,5,0,112.58,1
C04524,Individual,29,India,Standard,Monthly,0,43.15478535,42.84,0,0,1,22,1,Afternoon,26,34,105.7,110.0410439,2,73,2,1,1444.18,0
C04525,SmallBiz,23,India,Standard,Monthly,1,7.057557548,48.25,0,0,1,22,9.2,Morning,11,20,186.5,20.29058325,1,15,3,2,817.63,0
C04526,Individual,24,India,Basic,Monthly,1,63.31309028,159.68,0,2,1,16,0.6,Morning,18,6,153.8,51.73580821,1,-1,1,3,12159.24,1
C04527,SmallBiz,25,Canada,Basic,Quarterly,1,33.96534283,78.47,3,1,1,20,1.5,Night,19,38,187.9,41.67464529,4,12,7,3,2420.44,1
C04528,Enterprise,20,USA,Standard,Quarterly,1,47.78164542,81.24,1,0,0,15,3.6,Night,30,14,117.3,25.66971523,0,1,2,2,3233.33,0
C04529,Individual,66,India,Basic,Monthly,1,11.54812777,77.51,0,0,1,18,6.7,Morning,19,12,163.4,150.2115785,0,49,6,1,1944.04,0
C04530,Individual,38,USA,Premium,Annual,1,35.89573578,34.24,2,0,0,20,6.1,Morning,25,30,70.5,75.46228264,0,-43,3,1,1061.58,0
C04531,Individual,25,UK,Standard,Annual,1,35.70130701,171.72,1,0,0,14,1.5,Afternoon,20,24,187.9,7.37398414,3,-27,2,3,3358.41,0
C04532,Individual,45,Germany,Basic,Annual,1,9.726320105,118.1,0,0,0,24,8.9,Morning,20,39,37.2,13.49203127,3,9,2,1,1506.26,1
C04533,Individual,47,UK,Basic,Monthly,0,21.26421911,199.02,1,0,1,28,3.8,Afternoon,19,36,95.7,110.038268,0,50,1,2,3308.21,0
C04534,Individual,49,Canada,Standard,Annual,1,22.64189699,108.29,1,1,0,21,3.2,Night,12,40,81.9,30.68206153,4,-27,2,1,1455.3,0
C04535,Individual,28,Canada,Basic,Annual,1,31.32338166,140.95,0,1,0,19,0.1,Evening,15,10,185.4,54.10420981,2,-46,1,0,6866.66,0
C04536,Individual,37,USA,Premium,Monthly,1,37.4530309,163.88,0,0,1,17,5.4,Night,25,4,98.4,137.1508762,2,-66,4,0,5963.28,0
C04537,Individual,67,USA,Basic,Monthly,1,24.07977746,165.18,1,0,0,17,1.7,Night,20,0,11.2,57.37693914,2,15,3,0,4540.05,0
C04538,Individual,33,India,Premium,Monthly,0,53.88245966,93.28,1,0,0,16,7.5,Morning,17,11,42.1,82.20447073,0,2,1,0,4896.74,0
C04539,Individual,42,UK,Standard,Annual,1,9.685345768,82.28,0,1,0,26,3.6,Evening,26,1,79.2,32.16899243,0,-47,1,1,422.02,1
C04540,Individual,62,USA,Basic,Monthly,0,2.081414315,38.07,0,0,1,26,8.6,Morning,29,41,169.7,65.52204579,1,-4,0,5,32.66,1
C04541,Individual,26,USA,Premium,Monthly,1,53.32366409,156.19,0,0,1,13,0.1,Morning,24,20,173.4,103.0959289,0,7,1,2,12082.53,0
C04542,Individual,68,USA,Basic,Quarterly,0,1,128.93,3,1,0,23,1.5,Morning,24,11,165.6,24.46945595,2,78,3,0,234.66,1
C04543,Individual,56,Germany,Basic,Annual,1,42.29830203,42.39,1,0,1,22,4.1,Morning,30,15,40.3,102.0922453,1,100,2,2,2274.53,0
C04544,Individual,66,USA,Premium,Quarterly,1,22.30933475,104.37,0,0,0,22,3.1,Night,20,37,152.9,92.19211061,3,26,3,2,892.74,1
C04545,Individual,57,Germany,Standard,Quarterly,0,21.73987676,118.26,1,1,0,21,0.4,Morning,25,8,38.1,120.0370179,2,18,4,0,1866.4,0
C04546,SmallBiz,57,Canada,Standard,Quarterly,0,61.31089751,174.37,0,1,0,14,0.1,Afternoon,20,11,76.8,128.8987965,1,-17,6,0,11142.62,0
C04547,Individual,20,India,Basic,Monthly,1,35.07743536,26.35,1,0,0,16,9.5,Night,20,14,14.1,19.44675785,3,70,3,0,1106.44,0
C04548,Individual,33,UK,Standard,Annual,0,44.9780641,40.74,0,0,0,21,7.3,Morning,23,14,181.4,96.84587702,1,35,3,0,2559.91,0
C04549,SmallBiz,29,USA,Standard,Monthly,1,1,111.43,1,1,0,32,4.5,Evening,25,3,34.1,34.8080424,1,46,3,3,711.49,1
C04550,SmallBiz,32,Germany,Premium,Monthly,1,19.27155944,18.7,0,0,0,19,7.9,Evening,14,15,112.7,125.3820717,1,6,1,0,384.21,0
C04551,Enterprise,21,USA,Standard,Monthly,1,50.13686897,82.87,1,2,1,19,9,Night,19,0,175.9,110.3585369,3,76,3,1,4246.74,0
C04552,Individual,40,USA,Premium,Quarterly,1,33.49349328,12.99,0,0,0,14,2.5,Night,18,15,101.2,199.077031,2,18,2,1,477.77,0
C04553,Individual,44,Germany,Premium,Annual,0,41.53357635,58.93,2,0,0,17,1.5,Night,24,28,8.8,23.13323158,1,-11,1,2,3734.22,0
C04554,SmallBiz,56,USA,Standard,Quarterly,1,14.57107459,40.66,0,0,0,25,8.8,Night,18,2,149.3,2.022395984,1,14,0,1,818.45,0
C04555,Individual,60,UK,Standard,Monthly,0,56.70668798,64.33,0,1,1,18,8.1,Morning,21,19,169.9,108.7491904,2,88,2,3,2899.16,0
C04556,Individual,54,Canada,Standard,Quarterly,1,17.35306275,155.76,0,0,0,24,9.2,Night,22,21,148.4,176.5284033,3,-29,1,0,1656.51,0
C04557,SmallBiz,30,India,Basic,Monthly,0,9.039372332,75.99,0,1,1,28,2.1,Night,18,15,199,4.524804085,0,-37,3,0,624.28,1
C04558,SmallBiz,60,USA,Standard,Annual,1,56.224545,179.61,1,0,0,16,5.3,Afternoon,22,0,91.7,17.37087091,0,7,1,0,9810.29,0
C04559,Enterprise,54,Germany,Standard,Annual,1,47.91255072,62.61,0,0,0,22,6.1,Afternoon,22,37,81.4,131.6511694,2,30,2,1,2493.77,0
C04560,Enterprise,57,UK,Basic,Monthly,1,10.23016401,34.38,0,0,0,27,0.3,Evening,0,38,160.9,56.42212964,1,15,3,1,525.38,1
C04561,SmallBiz,38,USA,Standard,Monthly,0,14.92862074,21.41,0,0,1,23,8.4,Afternoon,26,2,13.3,18.9428435,1,18,3,2,186.12,1
C04562,Individual,46,Canada,Basic,Quarterly,1,2.676915501,198.49,1,0,1,38,7.8,Evening,29,0,176.4,19.97986129,2,4,1,5,652.89,1
C04563,SmallBiz,46,Canada,Standard,Quarterly,1,54.90841842,28.24,0,0,0,15,8.2,Evening,24,6,93.8,183.6321986,0,10,4,2,1520.64,0
C04564,Individual,66,Germany,Standard,Monthly,1,42.99663515,78.68,0,0,0,19,7.8,Evening,27,4,64.3,134.2399156,1,-13,3,0,3576.16,0
C04565,Individual,28,USA,Basic,Monthly,0,49.66878296,170.95,0,0,0,28,3.3,Morning,20,1,141.1,59.66521169,2,30,2,3,6432.03,1
C04566,SmallBiz,68,USA,Standard,Quarterly,0,31.62752461,53.08,0,0,1,22,3,Evening,30,41,88.6,3.003770307,0,5,2,1,1497.77,0
C04567,Individual,67,USA,Basic,Monthly,1,42.28081897,22.31,0,0,1,24,0.9,Afternoon,26,38,45.7,82.07854306,2,-5,5,1,808.3,0
C04568,Individual,45,Canada,Standard,Monthly,1,30.0954211,112.91,1,1,0,17,1.5,Afternoon,15,9,134.2,44.54953526,1,54,3,2,2078.16,0
C04569,Individual,27,USA,Basic,Quarterly,0,35.26138952,16.64,0,1,0,28,0.7,Night,21,40,33.8,110.3059566,0,-45,2,1,536.75,0
C04570,SmallBiz,22,USA,Standard,Monthly,1,6.190732165,146.72,0,1,0,15,5,Morning,14,0,133.1,66.72975005,2,11,5,0,1017.74,1
C04571,Individual,42,USA,Standard,Annual,0,55.22158642,124.06,2,1,0,18,1.7,Afternoon,23,26,100,181.6889744,1,-43,2,3,7890.8,0
C04572,SmallBiz,50,USA,Basic,Monthly,1,36.32267063,54.03,0,1,0,23,6.7,Night,16,13,139.6,37.24224731,0,97,5,2,1660.06,0
C04573,Individual,34,Germany,Standard,Monthly,0,30.31500143,103.34,1,1,1,19,7.8,Evening,15,12,87.7,103.1022687,2,22,1,1,2691.5,0
C04574,SmallBiz,66,Canada,Standard,Monthly,1,1,11.27,0,1,0,26,0.7,Evening,16,14,174.3,25.36143889,2,-36,0,3,62.47,1
C04575,SmallBiz,50,India,Standard,Quarterly,1,34.67173318,112.98,0,0,0,21,8.7,Morning,30,25,198.9,134.494907,2,-50,4,0,4210.71,0
C04576,Individual,42,Germany,Standard,Monthly,0,55.14794039,157.24,0,2,1,12,1.7,Morning,29,35,121.3,27.39206834,1,-36,3,2,9397.6,0
C04577,Individual,50,USA,Premium,Monthly,1,45.21207586,21.08,0,0,0,21,4.9,Morning,7,38,181.9,14.38044482,0,-16,3,1,885.31,1
C04578,Individual,26,India,Standard,Monthly,1,64.37313948,52.84,1,0,0,17,4.4,Night,16,23,140.2,190.9937045,1,45,4,1,2445.35,0
C04579,Enterprise,44,UK,Premium,Monthly,1,39.86238718,128.5,0,0,0,14,0.3,Night,26,0,65.7,84.69328786,0,-22,1,1,6414.82,0
C04580,Individual,42,India,Standard,Annual,1,50.88208837,19.12,1,1,0,15,9.3,Afternoon,17,13,160.2,12.88421783,4,39,0,0,580.73,0
C04581,Enterprise,21,Germany,Basic,Monthly,1,56.93270818,164.91,3,1,0,17,4.6,Morning,6,38,36.6,58.15064747,1,22,2,1,10863.95,1
C04582,Individual,26,Canada,Basic,Monthly,1,7.507349702,71.65,0,1,0,29,9.8,Night,23,4,187.5,27.44082204,2,-23,1,2,762.25,1
C04583,SmallBiz,63,Germany,Basic,Monthly,1,43.85208331,50.09,0,0,0,11,2.6,Night,14,44,102.3,69.59578305,0,41,2,3,2741.91,1
C04584,SmallBiz,32,Canada,Basic,Monthly,1,6.209630111,171.84,0,0,0,29,2.6,Night,21,26,149.7,44.00488719,2,41,2,2,394.09,1
C04585,SmallBiz,33,Canada,Standard,Monthly,1,1,134.32,1,1,0,29,4.9,Evening,27,27,3.8,54.85986534,3,4,0,1,200.5,1
C04586,Enterprise,33,Canada,Basic,Quarterly,1,50.28327581,180.77,1,0,1,17,1.5,Afternoon,29,16,156.8,180.8718841,2,-30,3,3,8533.91,0
C04587,Individual,30,UK,Standard,Monthly,0,35.47123463,84.22,0,0,1,23,5.5,Night,30,29,98.7,55.96196052,2,-11,2,1,3884.24,0
C04588,Individual,31,India,Basic,Quarterly,0,45.63879425,196.17,0,0,0,27,1.1,Evening,27,31,127.7,39.98728754,1,76,4,3,11766.76,1
C04589,SmallBiz,39,Germany,Standard,Monthly,1,32.60586246,191.45,0,0,0,19,4.8,Evening,14,45,25.2,120.5669726,1,16,5,1,6964.4,0
C04590,SmallBiz,38,Germany,Basic,Annual,1,45.9083381,118.29,1,0,0,13,9.7,Morning,16,50,46.4,202.7845004,3,32,0,2,5112.69,0
C04591,Individual,26,Canada,Basic,Quarterly,0,44.08994583,148.24,0,0,0,14,9.7,Evening,22,28,109.5,179.242314,0,-11,4,2,8834.25,0
C04592,Individual,58,UK,Standard,Monthly,0,32.93159301,80.74,0,0,1,24,2.9,Morning,12,35,82.9,48.37146623,1,-2,2,1,2033.73,0
C04593,Individual,21,UK,Premium,Annual,1,14.40017549,21.03,0,0,0,27,2.2,Afternoon,24,25,133.4,15.36968359,0,45,1,0,458.31,0
C04594,Individual,27,USA,Standard,Quarterly,1,34.22296941,72.69,0,2,0,12,1.8,Afternoon,16,3,119.4,189.1182253,1,48,4,1,1727.29,0
C04595,Individual,52,UK,Standard,Annual,1,24.86179857,58.86,0,2,0,28,2.6,Morning,19,27,82.9,31.98358925,1,49,2,1,1434.59,0
C04596,Individual,26,Canada,Basic,Annual,0,26.40455954,35.54,0,0,1,17,3.4,Evening,18,0,69.5,69.02095457,1,22,3,1,533.13,0
C04597,SmallBiz,68,Canada,Basic,Annual,1,22.43801071,102.2,0,0,0,13,9.9,Evening,15,38,98.4,6.637933532,2,50,4,0,2192.37,0
C04598,Individual,65,India,Premium,Monthly,1,53.39608653,187.44,0,0,1,14,6.6,Morning,17,32,113.1,167.1740954,3,-5,2,1,7568.27,0
C04599,Individual,33,Canada,Standard,Monthly,1,21.62895211,177.94,2,1,0,25,0.5,Afternoon,24,23,138.1,93.50324894,2,-9,1,1,2999.57,0
C04600,Individual,66,India,Standard,Quarterly,1,16.00629501,63.54,1,1,0,23,3.1,Night,28,24,52,54.0424617,1,25,1,4,1148.02,0
C04601,Individual,35,UK,Basic,Monthly,1,53.53907115,199.96,0,1,1,10,6.4,Morning,19,29,114.5,70.48707092,0,12,5,0,8935.03,0
C04602,SmallBiz,27,USA,Basic,Monthly,0,26.73271124,182.98,2,0,0,22,1.8,Evening,22,4,53.5,155.9200409,1,-4,5,0,5723.58,0
C04603,Enterprise,38,Germany,Basic,Monthly,1,33.49149227,27.84,1,0,0,28,7,Afternoon,14,17,49.5,163.9299492,4,22,1,2,931.65,0
C04604,Individual,68,Canada,Standard,Monthly,1,25.42999694,56.08,0,1,0,28,7.9,Morning,25,6,105.8,46.26593168,2,38,1,1,591.53,1
C04605,SmallBiz,32,UK,Premium,Annual,1,7.140110271,72.53,2,1,1,27,8,Night,28,29,7.1,32.10597164,3,9,6,0,703.57,1
C04606,SmallBiz,32,Canada,Premium,Monthly,1,26.62711077,52.45,1,2,1,17,7.1,Evening,23,34,11.9,89.41445101,4,-49,3,2,1047.85,0
C04607,SmallBiz,28,India,Standard,Annual,1,19.19397201,36.8,3,0,0,21,0.1,Night,22,9,152.3,1.465396427,1,69,3,1,807.98,0
C04608,Individual,57,UK,Standard,Quarterly,1,56.82513521,86.31,2,1,1,13,8.6,Evening,17,21,185.2,20.7208312,3,-63,2,1,6472.25,0
C04609,Enterprise,65,Germany,Basic,Quarterly,0,5.998771859,122.27,1,0,0,23,2.1,Night,14,34,4.5,85.49137006,1,89,0,0,1087.73,1
C04610,Individual,59,India,Standard,Quarterly,1,30.81387266,155.19,0,0,0,22,8.1,Afternoon,20,17,196.8,114.7361723,0,3,2,1,3753.31,0
C04611,Individual,58,UK,Standard,Monthly,1,6.904084577,180.45,0,0,0,33,1.4,Afternoon,15,1,157.9,2.789235355,2,-38,1,3,886.59,1
C04612,Individual,64,Germany,Standard,Quarterly,0,7.577110706,81.14,0,0,0,22,5.5,Evening,21,48,138.2,28.17515626,3,0,4,2,816.83,1
C04613,Individual,54,India,Standard,Annual,1,52.01925146,130.12,0,0,1,12,4.8,Afternoon,9,5,49.5,51.61696495,1,67,2,2,7064.82,1
C04614,Individual,37,Germany,Basic,Monthly,1,13.74168402,100.41,1,0,1,22,9,Evening,24,43,22.1,30.34592752,2,18,4,1,700.75,1
C04615,Individual,51,UK,Standard,Monthly,1,6.16932272,142.48,1,1,0,24,4.7,Evening,16,15,183.3,5.436862194,1,-22,4,0,2024.04,1
C04616,Individual,39,India,Standard,Quarterly,0,41.63953018,149.07,0,0,0,15,5.3,Morning,6,20,75.8,89.61671316,3,-47,3,0,8101.31,1
C04617,SmallBiz,65,USA,Standard,Annual,0,56.14784339,13.42,2,0,0,11,9.1,Morning,10,34,90.5,161.9715016,1,-61,3,0,908.94,0
C04618,SmallBiz,35,Canada,Premium,Quarterly,1,34.34672376,141.75,0,0,0,18,0.6,Evening,25,22,137.7,114.4932852,2,-68,4,1,7306.15,0
C04619,Individual,33,USA,Standard,Quarterly,1,62.52471079,19.45,0,0,0,15,4.4,Night,26,7,145.2,153.6253748,2,0,4,2,1341.48,0
C04620,SmallBiz,22,Germany,Standard,Quarterly,1,41.17029073,53.06,2,1,0,20,5.2,Evening,9,5,185.8,31.00350896,2,-17,5,0,2430.89,1
C04621,SmallBiz,18,UK,Standard,Monthly,1,47.67658034,65.21,0,0,1,15,5.2,Evening,30,17,122.3,141.0062257,0,-19,3,2,2221.78,0
C04622,SmallBiz,36,Canada,Standard,Monthly,1,17.78396831,124.57,1,2,0,26,9.8,Morning,24,13,90.6,14.02497616,2,49,3,2,2789.83,0
C04623,Individual,27,UK,Standard,Quarterly,0,37.05172568,60.48,2,2,0,17,3.3,Morning,29,0,190.8,132.1123124,1,-36,2,1,2282.77,0
C04624,SmallBiz,38,Germany,Premium,Monthly,1,40.12425429,100.79,3,1,1,20,8.2,Night,17,17,118.4,0.129909767,1,74,3,0,3395.92,0
C04625,Enterprise,30,UK,Basic,Monthly,1,38.63806137,123.71,0,0,1,22,3.8,Morning,10,0,53.8,143.4016815,1,36,4,0,2754.37,0
C04626,SmallBiz,41,India,Basic,Annual,1,53.42136689,193.22,2,0,1,21,4.8,Night,14,22,113.4,126.5899579,2,-35,2,0,11014.91,0
C04627,Individual,40,India,Standard,Quarterly,1,1,132.83,1,0,1,25,3.4,Night,24,15,164.3,1.389704121,0,12,2,2,455.36,1
C04628,Individual,40,Germany,Basic,Monthly,1,20.93916187,145.83,0,0,1,17,7.3,Evening,23,9,119.6,70.28479784,1,61,3,3,5138.33,0
C04629,Individual,28,UK,Basic,Monthly,1,4.936974358,75.69,0,0,1,20,5.2,Afternoon,17,39,88.6,18.28245917,1,0,3,1,853.64,1
C04630,Individual,64,Germany,Premium,Annual,1,3.195412681,92.22,0,1,0,26,8.1,Night,27,11,63.3,42.29601485,1,-14,2,0,291.68,1
C04631,Individual,19,Canada,Basic,Monthly,1,53.08793853,35.71,1,0,0,21,0.7,Morning,16,0,64.3,203.3202279,0,81,2,0,1456.93,0
C04632,Individual,23,UK,Basic,Monthly,0,36.64400369,74.84,0,1,0,9,5,Night,7,5,71,6.20720065,2,-14,2,1,3851.54,1
C04633,SmallBiz,28,India,Basic,Monthly,0,3.079829956,24.54,0,0,0,25,6.6,Evening,30,30,185,49.90818318,0,31,1,0,156.88,1
C04634,SmallBiz,32,USA,Basic,Monthly,1,24.64585601,80.6,1,3,1,19,0.3,Morning,30,19,29.5,107.0994806,0,63,1,2,791.3,0
C04635,Individual,26,India,Basic,Monthly,1,11.22529601,149.71,1,1,0,20,5.7,Evening,14,10,185.7,61.82503024,2,14,1,0,1339.53,1
C04636,Enterprise,29,UK,Standard,Quarterly,1,3.408342458,142.74,0,1,0,21,1.9,Morning,25,10,46.1,92.69060401,0,-12,3,0,2756.69,0
C04637,Individual,53,UK,Basic,Monthly,1,39.10849834,118.11,2,0,0,17,2.6,Evening,11,16,28.4,106.8365553,2,47,5,2,4932.73,0
C04638,SmallBiz,45,UK,Standard,Monthly,1,49.11623489,101.07,0,1,0,18,7,Night,20,0,172.1,2.931459829,2,-17,4,0,4526.88,0
C04639,SmallBiz,40,UK,Standard,Monthly,1,46.92465072,166.64,0,0,1,10,6.4,Night,10,15,23.4,4.417544938,2,-17,3,3,9775.48,0
C04640,SmallBiz,44,Canada,Basic,Annual,1,14.89262255,197.32,1,0,0,28,4.9,Night,26,13,168.6,79.96136307,2,1,2,1,4831.55,0
C04641,Enterprise,41,USA,Standard,Monthly,1,9.213091959,198.63,0,1,0,23,1.1,Afternoon,11,22,17.2,207.97117,0,14,3,1,3486.3,0
C04642,Individual,31,India,Standard,Annual,1,45.67280687,13.41,0,0,1,27,0.1,Night,25,25,25.9,86.85947479,1,7,1,0,679.79,0
C04643,SmallBiz,52,Canada,Standard,Monthly,1,2.074938011,30.7,2,0,0,25,0.6,Night,19,23,196.4,38.95557103,1,48,2,1,118.07,1
C04644,Individual,44,Germany,Premium,Monthly,1,46.80063112,78.44,0,0,1,29,5.4,Evening,14,31,191.9,105.621349,2,-50,2,0,2931.69,0
C04645,SmallBiz,38,UK,Basic,Quarterly,1,29.73107759,130.51,0,0,1,15,3.8,Night,16,27,103.4,161.9348394,1,36,2,0,3562.76,0
C04646,SmallBiz,66,India,Premium,Monthly,1,32.32529651,129.53,1,1,0,21,2.4,Afternoon,21,19,108.7,57.47827362,1,13,3,0,3195.16,0
C04647,SmallBiz,30,Germany,Basic,Monthly,1,66.01514747,174.53,0,0,1,13,6.7,Evening,22,45,115.8,178.8855226,2,33,1,0,10789.49,0
C04648,Individual,25,USA,Basic,Quarterly,1,16.73294201,111.83,2,0,0,17,7.2,Night,11,24,194.5,40.00752538,1,-23,2,1,1654.95,0
C04649,SmallBiz,61,India,Standard,Monthly,1,6.92455831,56.84,1,0,0,30,0.3,Evening,29,28,21.9,0.884081675,0,7,5,0,594.42,1
C04650,Individual,61,Canada,Basic,Monthly,1,24.63822021,38.12,1,0,0,20,2.3,Morning,6,10,3.3,65.69736071,0,-6,2,0,576.45,1
C04651,Individual,61,Germany,Standard,Monthly,0,24.39780235,104.09,0,0,1,33,4.7,Morning,30,15,186.7,191.58514,1,-37,3,0,2473.4,0
C04652,SmallBiz,51,India,Basic,Quarterly,1,33.68400906,196.05,1,0,0,21,8.7,Morning,18,8,42,127.1925397,1,62,2,0,5628.79,0
C04653,Individual,59,Canada,Standard,Quarterly,1,9.378762538,123.38,0,1,0,21,6.7,Night,24,35,156.5,15.31647991,1,30,4,1,927.03,1
C04654,SmallBiz,40,UK,Standard,Monthly,1,44.50597967,26.64,0,0,1,14,9.1,Morning,20,11,118.7,21.71271776,0,14,2,0,1323.04,0
C04655,Individual,26,India,Basic,Monthly,1,36.10916118,18.87,0,1,0,16,2.8,Evening,12,24,75.7,15.88515986,1,-24,1,1,964.44,0
C04656,Individual,18,UK,Basic,Quarterly,1,19.07057905,142.66,0,0,0,27,3.9,Evening,15,5,119.3,170.0551264,1,23,2,1,1704.88,0
C04657,SmallBiz,53,Germany,Standard,Monthly,0,22.04942298,143.53,1,0,0,29,8.4,Morning,17,25,63.1,70.09908719,2,64,1,0,2861.56,0
C04658,Individual,63,Germany,Basic,Annual,0,50.58641732,123.74,0,0,0,22,9.2,Afternoon,23,32,46.9,202.3435824,2,45,3,1,4796.67,0
C04659,Individual,33,Germany,Basic,Monthly,1,16.84623416,144.4,0,0,0,22,3.2,Night,30,1,173.7,59.33983751,5,-23,1,1,1119.63,1
C04660,SmallBiz,42,UK,Standard,Annual,1,40.17877649,59.6,1,0,1,23,6.9,Evening,25,33,56.7,59.94561137,2,17,3,0,1437.02,0
