CustomerID,Gender,Age,Country,Plan,ContractType,AutoRenew,TenureMonths,MonthlyCharges,Upgrades,Downgrades,IsPromoEligible,LoginsLast30d,SessionsPerUserLastMonth,PeakUsageTimeOfDay,ActiveDaysLastMonth,LastLoginDaysAgo,UsageTrend3m_Hours,AvgMonthlyUsageHours,SupportTicketsPerMonth,NPS,PaymentDelayDays,FailedPayments_12m,TotalSpend,Churn
C05563,M,46,India,Basic,Monthly,1,27.77,15.37,0,0,0,22,4.7,Evening,26,25,189.9,135.14,0,75,1,0,396.7,0
C05564,M,26,Germany,Basic,Monthly,1,59.39,41.74,1,1,1,20,3.7,Afternoon,20,35,175.1,49.25,2,52,1,3,1831.3,1
C05565,F,50,UK,Basic,Quarterly,1,18.71,144.72,1,0,1,21,9.4,Evening,8,37,87,5.04,1,9,2,1,3214.57,1
C05566,M,41,India,Basic,Monthly,0,30.08,63.07,0,0,0,26,4.3,Afternoon,12,32,118.7,59.56,1,-26,0,0,1250.18,0
C05567,M,52,India,Standard,Quarterly,0,30.32,152.51,1,0,0,16,9.6,Night,30,22,153.9,149.16,3,39,3,5,2449.32,0
C05568,F,28,Canada,Basic,Annual,1,21.1,15.64,1,0,0,20,8.7,Night,12,18,1.3,207.97,1,49,3,2,288.97,0
C05569,M,56,Canada,Standard,Monthly,1,32.41,69.88,0,1,1,22,1.4,Afternoon,1,14,198,36.61,1,-11,3,1,2131.39,1
C05570,M,67,Germany,Standard,Monthly,1,28.08,19.86,0,1,0,22,8.2,Afternoon,18,23,181.4,91.63,1,74,3,0,747.02,0
C05571,F,30,USA,Basic,Quarterly,1,54.99,153.53,0,0,1,12,9.3,Evening,13,0,66.9,147.38,0,42,2,0,7071.73,0
C05572,F,40,USA,Basic,Quarterly,1,21.7,87.54,1,0,0,18,4.9,Evening,24,37,188.3,88.65,2,8,3,2,2120.43,0
C05573,F,42,UK,Premium,Annual,0,18.48,44.35,0,1,0,27,4.1,Evening,15,27,41.4,19.71,0,19,3,1,262.38,1
C05574,M,67,Germany,Basic,Monthly,1,61.75,119.09,2,2,1,16,4.5,Morning,15,14,103,165.31,2,18,3,3,7834.79,0
C05575,F,33,USA,Standard,Monthly,1,9.25,193.85,1,0,0,22,4.8,Morning,17,0,25.2,46.1,3,-32,2,1,3556.65,0
C05576,F,65,India,Basic,Annual,1,43.07,19.44,0,0,0,13,5.5,Morning,15,1,39,67.94,2,33,3,1,897.46,0
C05577,M,38,Germany,Basic,Annual,1,17,125.6,1,0,1,19,6.6,Morning,13,3,42.1,11.58,3,-32,2,1,1282.22,1
C05578,F,27,India,Basic,Monthly,1,46.19,141.98,1,2,1,18,4.1,Night,23,2,68.2,160.6,4,4,2,2,4777.49,0
C05579,F,58,UK,Standard,Quarterly,1,49.61,170.39,1,0,1,16,6.3,Morning,26,48,199.2,168.42,0,63,2,1,8169.98,0
C05580,F,57,Germany,Standard,Monthly,0,19.77,72.94,1,0,0,23,6.4,Evening,24,5,21.3,184.1,1,0,3,1,2125.18,0
C05581,F,36,UK,Standard,Monthly,1,41.81,134.12,1,0,0,21,0.2,Afternoon,23,11,8.6,1.16,0,64,0,3,5284.59,1
C05582,M,52,Canada,Premium,Monthly,1,39.33,25.77,1,0,0,20,1.3,Morning,26,28,78,39.42,1,51,2,2,1053.18,0
C05583,F,45,UK,Standard,Monthly,0,48.58,30.23,1,1,0,15,8.8,Morning,20,24,13.7,141.2,0,0,2,0,1646.64,0
C05584,F,58,Canada,Premium,Monthly,0,1,146.6,1,0,0,32,5.5,Morning,20,19,58.5,65.29,1,53,2,2,1236.3,1
C05585,M,19,Germany,Basic,Monthly,0,11.91,96.75,2,1,0,24,8.7,Evening,10,14,108.7,1.13,0,-4,2,4,410.74,1
C05586,F,68,India,Basic,Quarterly,0,25.03,105.72,0,0,1,19,6.6,Night,20,38,109.8,121.3,1,-15,2,2,4077.83,0
C05587,M,47,India,Standard,Quarterly,1,39.99,175.55,0,0,1,12,6.4,Morning,30,21,177.9,177.69,3,20,3,1,11231.96,0
C05588,M,57,India,Standard,Monthly,1,11.12,37.89,0,2,0,25,3.5,Evening,8,20,54.8,34.15,0,-11,1,1,325.37,1
C05589,M,67,UK,Standard,Monthly,1,43.28,45.65,0,0,0,20,4.6,Afternoon,19,0,97.1,122.87,1,39,1,0,2089.5,0
C05590,F,57,Germany,Standard,Quarterly,1,3.81,84.44,0,1,1,25,7.4,Morning,16,17,81.2,95.86,0,0,4,1,1425.61,0
C05591,M,22,Germany,Basic,Monthly,1,46.92,81.53,3,1,0,14,3.5,Afternoon,22,24,26.8,111.43,2,-16,2,1,4957.42,0
C05592,M,55,Canada,Basic,Annual,1,9.52,116.43,0,0,0,27,1.6,Night,27,6,148.4,70.87,3,-5,1,2,1795.88,0
C05593,M,59,Germany,Basic,Monthly,0,18.85,92.88,0,0,1,17,3,Morning,30,46,195.2,30.35,2,20,2,2,2516.07,0
C05594,F,32,India,Basic,Monthly,1,32.6,65.6,0,0,0,28,1.8,Evening,18,23,21.5,14.87,1,2,3,3,1548.22,1
C05595,F,53,Germany,Basic,Monthly,0,53.7,171.99,1,0,1,16,3.9,Night,16,23,126.4,25.13,1,-7,3,0,10573.47,0
C05596,F,20,Canada,Basic,Monthly,0,7.01,38.74,1,1,0,20,0.6,Night,17,0,102.2,5.57,1,51,4,0,630.26,0
C05597,F,41,Germany,Standard,Annual,1,49.37,11.87,0,1,0,11,0.2,Evening,24,40,185,158.1,2,49,3,1,848.92,0
C05598,F,58,Germany,Basic,Annual,1,43.25,37.48,0,0,0,22,7.9,Morning,20,9,21.5,139.58,2,14,3,2,1475.65,0
C05599,F,65,India,Standard,Monthly,0,4.75,101.06,1,0,1,36,7,Evening,30,29,180.1,50.31,1,-10,3,2,1141.43,1
C05600,F,65,Germany,Basic,Annual,0,13.81,121.39,0,0,1,20,7.2,Night,22,1,193.5,115.88,1,57,1,3,2024.28,0
C05601,M,64,UK,Basic,Monthly,1,38.11,39.48,1,0,0,20,7.3,Morning,24,0,160,40.64,3,41,2,3,2068.35,0
C05602,M,58,Canada,Premium,Monthly,1,10.49,119,0,1,0,20,5.5,Night,28,29,102.4,62.84,1,-24,3,0,2739.64,0
C05603,M,66,Canada,Basic,Monthly,1,60.57,16.93,1,2,0,18,6.1,Evening,20,11,114.8,119.85,1,95,2,0,1005.72,0
C05604,M,29,Canada,Premium,Quarterly,1,50.16,127.8,0,0,0,15,6.6,Afternoon,20,17,17.9,195.9,2,1,0,0,5561.91,0
C05605,F,25,Germany,Standard,Annual,1,48.69,110.4,1,0,1,26,9,Evening,10,20,92.8,137.82,2,44,5,0,5957.19,0
C05606,M,31,UK,Premium,Monthly,1,20.61,89.47,0,0,0,23,2,Evening,23,45,111.2,142.83,1,64,3,0,2198.24,0
C05607,M,35,Canada,Standard,Monthly,0,45.89,185.18,0,0,0,23,7.3,Afternoon,19,17,109.6,4.99,0,12,4,1,7204.37,0
C05608,M,61,USA,Standard,Quarterly,1,54.45,92.66,0,0,1,16,6.3,Evening,10,24,193,122.6,1,100,6,1,4578.23,0
C05609,M,63,India,Basic,Monthly,1,57.26,80.2,0,0,1,18,1.3,Night,19,25,111.1,153.17,1,-32,3,0,4400.27,0
C05610,F,37,USA,Standard,Monthly,1,43.68,52.26,0,3,0,14,4.9,Afternoon,17,22,183,26,2,-35,2,1,1730.8,0
C05611,F,40,USA,Standard,Monthly,0,56.22,69.47,2,0,0,14,0.7,Evening,22,2,111.7,15.87,1,-13,2,1,2917.33,0
C05612,F,22,Canada,Basic,Annual,1,1,51.63,1,0,0,26,7.6,Night,20,1,117.6,66.39,0,41,3,3,159.2,1
C05613,M,18,USA,Basic,Monthly,1,19.08,43.29,0,1,1,21,4.6,Morning,15,32,22.8,103.34,1,76,3,4,1057.51,0
C05614,F,62,USA,Basic,Monthly,1,6.02,89.04,4,1,0,19,7.1,Morning,20,12,98.4,66.11,1,-59,1,3,291.57,1
C05615,M,63,UK,Standard,Monthly,1,41.59,21.1,0,0,0,23,0.3,Afternoon,13,0,78.2,70.52,3,5,3,0,914.7,0
C05616,F,19,India,Standard,Monthly,1,52.64,130.08,1,0,0,18,7.1,Night,14,20,21.8,77.21,1,40,3,0,8117.84,0
C05617,F,33,Germany,Basic,Monthly,0,4.66,99.52,1,0,1,19,5.5,Morning,9,9,1.7,78.92,1,13,1,1,763.33,1
C05618,F,22,Canada,Basic,Monthly,1,22.82,47.7,0,0,1,22,0.6,Morning,10,31,48.2,150.46,1,0,0,0,1019.54,0
C05619,F,39,Canada,Basic,Quarterly,1,45.54,11.26,0,0,1,20,6.9,Night,6,35,145.4,24.77,3,-18,1,1,496.94,1
C05620,F,18,USA,Basic,Annual,1,49.59,118.9,0,0,0,18,2.2,Afternoon,22,44,170,123.45,0,59,2,0,6379.26,0
C05621,M,29,Germany,Basic,Quarterly,1,20.64,22.9,0,0,1,21,9.3,Night,21,53,194.7,177.4,1,27,0,1,427.91,0
C05622,F,36,Germany,Basic,Quarterly,1,37.86,196.6,1,1,1,21,6.3,Night,18,30,29.2,13.81,1,-5,1,1,7873.56,0
C05623,M,39,Germany,Standard,Quarterly,0,1,102.27,0,0,0,16,4.8,Afternoon,18,9,174.1,73.98,0,8,5,0,404.99,1
C05624,M,59,Canada,Basic,Quarterly,1,56.29,112.4,2,2,1,22,4.6,Evening,30,13,17,30.93,0,32,3,1,4947.57,0
C05625,M,61,Canada,Basic,Monthly,1,42.33,179.62,1,1,1,16,2.6,Morning,23,20,167.6,174.06,3,-26,3,1,5902.87,0
C05626,M,68,UK,Standard,Quarterly,1,34.28,190.09,0,0,1,22,2.9,Afternoon,22,44,169.7,89.2,2,-2,0,1,6205.35,1
C05627,M,65,Canada,Basic,Annual,1,35.28,187.25,0,0,1,29,7,Afternoon,20,33,142.5,128.13,1,13,1,2,6560.17,0
C05628,F,34,Canada,Standard,Annual,1,41.32,94.03,1,0,0,16,6,Evening,15,25,196.3,135.17,2,14,2,1,3557.95,0
C05629,F,30,UK,Basic,Monthly,1,64.51,51.79,0,1,0,15,9.6,Night,11,26,178.1,47.67,1,11,4,2,2706.23,0
C05630,F,56,Canada,Standard,Monthly,1,57.39,179.33,0,0,0,15,0.1,Evening,14,16,106.8,171.1,3,23,2,3,12526.38,0
C05631,F,45,USA,Basic,Monthly,0,55.7,59.05,0,1,0,13,2.2,Evening,25,12,134.8,58.84,2,47,2,4,2508.19,0
C05632,M,20,USA,Standard,Quarterly,1,32.7,70.73,1,0,1,17,1.3,Evening,18,5,78.8,91.4,1,30,0,1,2234.79,0
C05633,F,22,UK,Standard,Monthly,1,10.19,31.76,0,0,0,16,3.3,Afternoon,8,0,51.7,75.48,2,-69,7,2,335.5,1
C05634,F,53,UK,Standard,Monthly,1,54.16,172.47,0,0,0,21,1.9,Evening,26,6,181,13.11,1,26,1,0,7576.64,0
C05635,M,32,USA,Basic,Monthly,0,9.26,183.24,0,1,1,20,0.2,Morning,11,2,193.7,45.05,2,30,2,1,3005.26,0
C05636,M,34,Germany,Standard,Monthly,0,33.99,164.48,2,0,0,12,1.7,Morning,24,22,110.8,128.23,2,53,2,0,8368.35,0
C05637,F,61,Canada,Premium,Monthly,0,13.03,67.86,2,1,0,24,1.3,Evening,20,22,32.7,98.21,4,9,2,1,978.97,0
C05638,F,63,India,Basic,Annual,0,5.45,163.47,0,0,1,19,4.7,Afternoon,14,1,45.3,64.49,4,50,3,3,1376.98,1
C05639,M,46,India,Standard,Monthly,0,42.66,33.1,0,1,0,20,1.6,Morning,9,35,25.8,13.24,1,6,5,6,1106.17,1
C05640,F,21,UK,Basic,Monthly,1,31.32,158.43,1,0,0,36,4.7,Evening,23,23,174.2,172.87,1,-42,4,0,5253.82,0
C05641,F,49,India,Basic,Quarterly,1,3.65,189.03,1,1,0,30,6.4,Morning,30,31,107.9,31.61,2,-12,3,0,229.79,1
C05642,F,66,Germany,Standard,Quarterly,1,12.68,55.32,0,0,0,27,1.5,Afternoon,21,18,197.5,40.46,0,19,1,0,936.81,0
C05643,F,60,India,Standard,Quarterly,1,56.98,108.92,0,0,0,19,1.8,Evening,29,35,0.6,102.84,2,16,4,2,5691.56,0
C05644,M,55,USA,Standard,Annual,1,38.73,126.02,0,0,0,17,9.3,Afternoon,21,36,141.4,62.96,3,-54,4,4,3866.09,1
C05645,M,21,UK,Premium,Monthly,0,1.86,95.53,0,1,1,23,1.4,Afternoon,19,27,48.7,34.59,0,1,4,1,377.5,1
C05646,M,30,India,Premium,Annual,1,27.74,61.84,1,0,0,21,1.1,Afternoon,10,21,21.6,117.03,3,15,2,0,2107.21,0
C05647,F,37,Canada,Premium,Annual,0,42.87,95.63,1,0,0,14,0.6,Evening,4,11,170.8,69.33,0,12,5,1,3467.27,1
C05648,F,64,UK,Standard,Monthly,1,22.03,128.55,1,1,1,25,2.8,Afternoon,4,0,110.5,47.27,0,19,2,2,2140.19,1
C05649,F,35,Germany,Basic,Annual,1,46.12,88.52,2,1,0,16,5,Night,20,18,196.3,200.31,2,-7,2,1,3445.96,0
C05650,F,66,USA,Basic,Monthly,1,63.62,143.01,1,0,0,14,2.6,Afternoon,22,10,71.1,135.78,1,70,2,1,9199.52,0
C05651,F,68,India,Standard,Monthly,0,33.27,22.57,1,0,1,19,0.9,Night,30,33,70.1,80.37,0,48,0,1,414.97,0
C05652,M,59,USA,Standard,Quarterly,1,39.88,108.05,1,0,0,19,0.3,Morning,6,44,20.6,77.36,1,27,2,2,2422.3,1
C05653,F,54,Germany,Premium,Annual,1,36.05,179.92,0,1,0,20,4.5,Afternoon,8,16,38.1,20.45,1,-11,2,1,8723.53,1
C05654,F,29,India,Standard,Monthly,1,1,198.54,1,0,0,27,0.9,Night,16,6,32,62.18,2,12,2,0,465.84,1
C05655,M,42,UK,Basic,Quarterly,1,45.07,117.17,0,0,0,23,8.8,Night,18,39,26.7,81.48,1,-14,1,1,6457.09,0
C05656,F,47,UK,Standard,Annual,0,58.15,107.19,0,0,0,21,9,Afternoon,19,29,56.1,61.72,1,29,1,1,6400.2,0
C05657,M,32,Canada,Basic,Monthly,1,37.76,74.9,1,0,1,28,9.2,Afternoon,23,36,173.8,102.76,1,-53,3,2,1867.15,0
C05658,M,53,Germany,Basic,Monthly,1,24.73,52.37,2,1,1,18,1.7,Afternoon,26,36,51.1,46.84,1,-51,4,1,1167.68,0
C05659,M,25,India,Standard,Quarterly,1,49.8,56.46,0,1,1,12,7,Evening,21,43,19.9,6.09,1,52,2,2,3567.41,0
C05660,M,45,USA,Basic,Quarterly,1,13.97,15.14,1,0,1,19,0,Morning,21,37,77.4,26.84,1,38,3,1,125.29,1
C05661,M,69,USA,Standard,Monthly,1,54.56,196.05,2,0,0,18,2.5,Afternoon,27,17,157.8,156.7,2,5,3,3,9561.74,0
C05662,F,39,India,Basic,Annual,1,49.85,46.68,1,0,1,16,8.9,Afternoon,22,12,3.9,187.66,2,38,1,1,1771.86,0
C05663,M,66,Germany,Standard,Monthly,0,46.04,113.39,1,1,1,13,6.5,Afternoon,25,18,193.8,29.76,0,31,1,0,8548.59,0
C05664,M,55,Germany,Standard,Monthly,1,24.1,19.55,2,1,0,14,4.4,Afternoon,17,37,129.2,135.6,2,52,4,1,308.04,0
C05665,F,33,USA,Standard,Annual,1,8.85,30.45,3,0,0,19,7.2,Morning,25,8,34.4,39.97,0,-10,1,1,239.81,1
C05666,F,22,India,Premium,Quarterly,1,63.14,161.27,0,0,1,14,1.9,Evening,19,19,27.5,59.13,1,9,4,0,7743.39,0
C05667,M,63,India,Basic,Monthly,1,1,125.26,1,0,0,38,8.8,Night,20,15,47.9,47.07,0,11,0,0,134.75,1
C05668,F,51,USA,Standard,Monthly,1,52.12,33.57,1,0,1,14,6,Afternoon,21,0,32.2,166.63,0,81,0,1,1585.01,0
C05669,F,66,India,Basic,Quarterly,1,7.9,102.79,1,0,0,20,4,Night,16,38,88.8,60.95,1,7,3,3,765.73,1
C05670,M,55,India,Standard,Monthly,1,19.67,72.46,0,0,0,21,8.1,Evening,19,12,78.6,123.93,3,14,2,1,1430.29,0
C05671,M,28,UK,Premium,Monthly,1,45.94,102.17,0,0,0,15,0,Night,22,39,30.4,58.03,0,32,2,0,4704.22,0
C05672,F,19,UK,Standard,Annual,0,2.82,30.47,1,0,0,31,5.2,Morning,30,3,124.8,80.17,0,-41,1,1,52.41,1
C05673,M,42,Canada,Basic,Quarterly,1,63.8,179.53,0,0,0,15,4.3,Night,25,8,14.9,49.56,2,22,1,1,13273.34,0
C05674,M,42,Canada,Basic,Monthly,1,21.08,117.05,1,1,0,27,9.3,Afternoon,24,50,8.9,95.5,2,11,4,1,3181.11,0
C05675,F,18,Germany,Basic,Monthly,1,12.1,112.28,0,3,0,40,8.6,Afternoon,19,18,164.3,25,3,-10,2,0,777.28,1
C05676,M,48,UK,Basic,Monthly,1,37.5,43.39,1,0,1,22,6.5,Morning,16,9,120.2,80.01,1,29,3,0,1193.83,0
C05677,M,22,UK,Standard,Quarterly,1,9.49,113.82,0,2,1,25,1,Morning,29,33,17.7,81.47,1,34,0,2,1471.33,0
C05678,M,57,UK,Basic,Monthly,1,10.43,196.9,0,1,0,27,6.9,Night,11,0,74.3,97.45,1,-5,1,2,1815.64,0
C05679,M,21,UK,Basic,Monthly,1,28.94,32.91,0,0,0,22,5.8,Morning,16,18,170.4,176.06,1,25,2,0,1205.78,0
C05680,M,68,Germany,Standard,Quarterly,1,1,143.85,1,0,1,23,6.1,Evening,30,15,177.6,33.05,2,11,0,0,463.67,1
C05681,F,22,USA,Premium,Annual,1,12.01,83.46,1,0,0,15,6.8,Night,13,20,161.3,47.98,0,40,3,2,1772.37,0
C05682,F,22,Germany,Standard,Monthly,1,23.74,157.51,0,2,0,25,7.6,Evening,30,20,109.5,25.35,1,23,2,3,4729.61,1
C05683,M,33,USA,Basic,Annual,1,18.02,108.5,1,0,0,28,0.8,Afternoon,18,15,5.3,149.1,0,24,5,1,2979.86,0
C05684,F,35,Canada,Basic,Monthly,1,69.56,181.64,0,0,0,20,0.8,Night,22,10,167.7,58.19,2,42,4,0,12005.29,0
C05685,M,60,UK,Basic,Quarterly,1,3.04,25.95,0,2,0,26,8.5,Morning,16,25,93.3,74.12,1,9,2,3,175.53,1
C05686,M,34,USA,Standard,Monthly,1,52.59,90.36,0,0,1,18,5.6,Night,28,36,128.7,160.13,0,-20,3,0,4133.28,0
C05687,M,52,Germany,Standard,Quarterly,1,29.86,71.67,0,0,1,27,3.9,Evening,17,10,91.7,137.32,3,-31,3,1,2017.92,0
C05688,M,35,USA,Standard,Monthly,1,52.9,178.25,0,1,0,14,4.1,Evening,19,13,77.8,98.25,3,55,3,1,7631.55,0
C05689,M,21,India,Standard,Monthly,1,47.01,17.42,1,0,0,23,5.9,Night,21,20,11.5,25.81,2,-4,4,2,860.22,0
C05690,F,68,Canada,Standard,Annual,1,11.56,44.12,0,0,0,28,9.7,Night,29,11,178.4,32.67,1,35,1,1,356.55,1
C05691,F,48,Canada,Basic,Quarterly,0,64.16,98.48,0,1,0,21,1.6,Night,24,4,132.5,37.25,2,3,3,1,4392.54,0
C05692,M,48,UK,Basic,Monthly,1,3.93,112.11,0,1,1,25,1.9,Night,13,11,120.1,65.4,0,7,1,0,641.33,1
C05693,F,26,UK,Basic,Monthly,0,9.91,102.3,1,0,0,17,5,Afternoon,22,31,71.1,130.1,3,21,2,0,1719.22,0
C05694,M,48,Germany,Standard,Quarterly,1,20.83,123.61,1,1,0,35,0.7,Morning,30,0,50.9,26.49,1,0,0,4,1795.3,1
C05695,F,22,USA,Premium,Monthly,1,56.71,186.58,1,0,0,18,3,Evening,9,9,110.5,23.36,0,11,2,0,13824.31,1
C05696,M,53,India,Premium,Monthly,1,1,132.75,0,0,0,22,9.3,Morning,13,45,90.9,16.09,2,11,2,0,213.98,1
C05697,F,33,Canada,Basic,Quarterly,0,16.45,98.95,1,0,0,27,8,Afternoon,22,10,65.2,10.67,1,35,5,1,1755.51,0
C05698,M,59,USA,Basic,Quarterly,0,34.03,125.23,2,0,1,27,1.5,Afternoon,16,20,142.4,40.77,1,3,1,3,4969.83,0
C05699,M,58,India,Basic,Quarterly,1,19.05,50.3,0,0,0,21,6.6,Evening,15,31,156.2,8.94,1,43,5,1,1000.44,0
C05700,F,33,USA,Premium,Monthly,1,40.89,20.67,1,0,0,17,3.4,Afternoon,18,24,173.2,55.23,3,40,1,3,733.25,1
C05701,F,37,UK,Basic,Monthly,1,19.41,141.14,0,0,0,16,0.8,Night,22,24,187.6,85.56,0,15,2,0,2247.55,0
C05702,M,47,Canada,Premium,Monthly,1,42.82,154.03,0,1,0,20,8.6,Evening,25,22,14.2,123.81,0,21,3,0,6782.01,0
C05703,F,43,India,Basic,Quarterly,1,2.52,189.93,0,0,0,25,5.6,Morning,18,17,111.7,95.25,1,18,2,0,1110.52,1
C05704,M,66,UK,Premium,Annual,1,18.2,192.33,0,0,0,30,6.5,Morning,25,16,68.9,30.4,1,24,1,2,1451,1
C05705,F,48,Germany,Standard,Monthly,1,32.53,176.54,1,3,0,16,7.5,Afternoon,22,24,20.6,100.84,1,82,0,1,4650.53,0
C05706,F,67,Germany,Premium,Annual,0,3.77,183.84,2,1,0,23,5.4,Afternoon,22,31,15.1,30.05,1,28,3,1,1441.7,1
C05707,M,32,UK,Premium,Quarterly,1,15.08,154.35,1,0,0,18,5.5,Evening,21,47,52.7,11.42,2,6,3,0,4585.74,0
C05708,F,69,India,Basic,Monthly,0,16.19,180.06,1,0,0,27,7.6,Afternoon,20,21,143,38.93,0,19,1,0,1542.59,1
C05709,F,58,India,Standard,Quarterly,1,38.38,10.36,0,0,1,18,8.6,Afternoon,15,19,98.7,22.39,0,15,1,0,407.64,0
C05710,M,55,Canada,Standard,Quarterly,1,15.88,15.51,1,0,1,18,9.2,Night,20,65,60.2,2.14,2,22,3,2,249.81,0
C05711,F,55,UK,Premium,Monthly,0,16.67,155.84,1,0,1,13,1.7,Afternoon,25,39,144.8,71.97,4,3,1,1,2238.53,0
C05712,M,60,Germany,Standard,Monthly,1,4.98,168.41,2,0,0,22,5.6,Evening,9,29,169.4,27.2,2,56,2,2,1424.2,1
C05713,M,37,UK,Basic,Monthly,1,23.09,64.7,0,0,0,25,8.2,Morning,26,24,104.1,140.82,1,-13,2,2,929.9,0
C05714,M,52,USA,Standard,Annual,1,21.39,19.61,1,1,1,25,4,Night,30,30,18.8,68.88,2,16,2,0,390.81,0
C05715,M,40,India,Basic,Annual,1,1,13.62,0,0,0,25,8.8,Evening,13,41,19.5,66.83,1,27,1,1,24.93,1
C05716,M,61,USA,Standard,Monthly,0,34.19,24.36,1,1,0,23,1.6,Afternoon,20,16,21.5,82.17,2,-34,2,2,717.43,0
C05717,F,64,Germany,Basic,Quarterly,1,27.65,99.34,0,0,1,23,9.4,Evening,17,38,194.6,57.57,1,9,2,1,3157.39,0
C05718,M,56,India,Basic,Annual,1,11.12,191.91,0,2,1,28,5.2,Morning,24,14,194.4,97.6,0,-39,5,3,3431.16,0
C05719,M,42,Germany,Standard,Annual,0,57.68,17.66,1,1,1,20,8.3,Night,19,48,112.7,158.41,2,-4,2,0,1021.14,0
C05720,F,67,Germany,Standard,Quarterly,0,40.3,89.5,0,0,0,21,6.5,Evening,4,27,65.6,36.86,0,17,6,0,2416.29,1
C05721,F,39,Germany,Standard,Quarterly,1,3.09,112.59,2,1,1,24,3.4,Afternoon,17,0,94.9,49.68,2,29,1,1,497.87,1
C05722,F,64,Canada,Premium,Monthly,0,5.31,129.8,1,0,0,24,0.9,Morning,19,1,83.4,37.72,1,13,4,0,860.63,1
C05723,M,25,Germany,Basic,Monthly,1,16.49,87.04,1,0,0,24,6,Morning,17,45,119.7,114.99,0,100,1,1,2041.62,0
C05724,M,26,Germany,Basic,Monthly,1,32.83,164.46,0,2,0,23,5,Afternoon,22,0,135.4,12.76,0,-19,1,3,3547.43,1
C05725,M,32,USA,Basic,Monthly,1,24.29,41.21,0,0,0,22,6.4,Morning,27,23,181.1,172.83,1,0,4,2,1264.31,0
C05726,F,65,USA,Basic,Monthly,1,8.62,12.91,1,0,1,26,6.4,Afternoon,30,3,96.1,57.71,4,-16,3,1,88.92,1
C05727,M,37,USA,Basic,Monthly,1,32.35,151.13,3,0,0,18,6.2,Afternoon,22,49,26.6,196.36,2,16,3,0,8129.34,0
C05728,F,52,India,Basic,Quarterly,1,48.81,189.42,0,0,1,16,2.9,Night,26,17,65.4,115.16,1,-5,1,1,10585.49,0
C05729,M,54,Canada,Basic,Annual,0,31.98,170.92,0,0,1,15,8.2,Night,9,13,162.3,80.39,2,32,4,1,4688.97,1
C05730,F,20,India,Standard,Quarterly,0,5.72,152.33,2,1,1,19,1.7,Morning,17,10,123.3,42.33,3,63,2,1,1027.38,1
C05731,M,51,Canada,Standard,Monthly,1,36.4,29.88,1,0,1,21,2.4,Night,8,32,63.1,41.67,1,-9,3,1,1027.91,1
C05732,M,51,Canada,Basic,Monthly,0,59.09,160.98,1,0,1,7,6.7,Night,20,42,39.1,114.08,0,-24,1,0,9507.23,0
C05733,M,53,UK,Basic,Quarterly,1,41.23,106.87,0,0,0,10,7,Morning,18,30,161.2,165.68,2,21,3,2,6822.36,0
C05734,F,52,UK,Basic,Quarterly,1,1.04,66.23,1,0,0,24,8.4,Night,26,29,91.3,42.96,0,67,0,1,200.1,1
C05735,F,26,UK,Basic,Monthly,1,11.57,195.76,0,0,0,23,4.3,Afternoon,20,8,147.4,42.35,2,2,1,1,1786.94,1
C05736,M,47,Canada,Basic,Quarterly,0,50.1,174.03,1,0,1,15,8.5,Night,12,39,156.2,17.22,1,32,4,3,6988.17,1
C05737,M,43,Canada,Basic,Monthly,1,21.74,88.02,1,1,0,19,0.8,Morning,28,20,68.3,143.63,1,73,1,0,3025.6,0
C05738,M,29,India,Basic,Annual,1,16.67,48.85,0,0,1,24,2.7,Morning,30,0,80.3,39.96,0,50,1,2,477.31,1
C05739,F,41,Canada,Premium,Monthly,1,41.88,180.6,3,0,0,14,3.3,Evening,25,54,19.5,63.63,3,23,5,0,8354.99,1
C05740,M,58,Germany,Basic,Monthly,1,37.15,88.75,0,0,1,27,8,Evening,23,17,46.5,78.43,1,24,5,1,1922.14,0
C05741,M,36,Germany,Basic,Monthly,0,38.76,186.48,0,0,0,26,4.1,Afternoon,14,8,100.7,105.2,2,-13,0,1,6886.06,0
C05742,M,61,Canada,Basic,Quarterly,1,1,68.74,0,2,1,24,8.1,Evening,29,15,121.5,30.86,1,21,4,0,194.72,1
C05743,M,33,Germany,Basic,Monthly,0,25.82,88.8,0,0,1,16,1.4,Night,13,3,151,117.89,1,19,4,1,3830.59,0
C05744,F,43,Canada,Basic,Annual,1,27.01,182.19,1,1,1,25,3.3,Morning,21,16,132,98.64,3,65,3,1,4630.26,0
C05745,F,40,UK,Basic,Monthly,1,29.15,21.34,2,0,1,20,2.4,Night,16,6,164.9,128.21,0,-47,3,1,331.48,0
C05746,M,50,Canada,Basic,Monthly,1,53.02,195.63,0,0,0,10,2.6,Night,16,24,38.1,109.04,1,7,5,0,12863.15,0
C05747,M,59,UK,Standard,Monthly,1,41.96,18.43,0,0,0,18,3.1,Morning,14,13,100.9,66.75,1,56,3,0,730.15,0
C05748,F,47,USA,Standard,Monthly,1,49.02,124.5,0,0,1,6,6.3,Morning,21,1,87.9,109.33,1,18,3,2,6558.61,0
C05749,F,40,Germany,Basic,Quarterly,1,16.68,100.48,0,0,1,23,0.4,Afternoon,18,26,116.5,110.18,0,26,1,1,2839.1,0
C05750,M,27,USA,Standard,Monthly,1,5.92,120.1,1,0,1,23,2.7,Morning,0,12,102.9,51.06,2,-5,4,0,659.38,1
